id_site,code_module,code_presentation,activity_type,week_from,week_to,node_idx
547563,DDD,2013B,resource,,,2338
547740,DDD,2013B,resource,,,2339
547906,DDD,2013B,subpage,,,2340
547595,DDD,2013B,resource,,,2341
547775,DDD,2013B,url,,,2342
547938,DDD,2013B,subpage,,,2343
547628,DDD,2013B,resource,,,2344
547808,DDD,2013B,url,,,2345
547968,DDD,2013B,ouelluminate,,,2346
547660,DDD,2013B,resource,,,2347
547838,DDD,2013B,url,,,2348
547272,DDD,2013B,forumng,,,2349
547695,DDD,2013B,resource,,,2350
547871,DDD,2013B,subpage,,,2351
547560,DDD,2013B,resource,,,2352
547737,DDD,2013B,resource,,,2353
547903,DDD,2013B,subpage,,,2354
547592,DDD,2013B,resource,,,2355
547772,DDD,2013B,url,,,2356
547935,DDD,2013B,subpage,,,2357
547625,DDD,2013B,resource,,,2358
547805,DDD,2013B,url,,,2359
547656,DDD,2013B,resource,,,2360
547835,DDD,2013B,url,,,2361
547269,DDD,2013B,forumng,,,2362
547692,DDD,2013B,resource,,,2363
547867,DDD,2013B,subpage,,,2364
547557,DDD,2013B,ouwiki,,,2365
547733,DDD,2013B,resource,,,2366
547900,DDD,2013B,subpage,,,2367
547589,DDD,2013B,resource,,,2368
547769,DDD,2013B,url,,,2369
547932,DDD,2013B,subpage,,,2370
547621,DDD,2013B,resource,,,2371
547802,DDD,2013B,url,,,2372
547964,DDD,2013B,subpage,,,2373
547651,DDD,2013B,resource,,,2374
547832,DDD,2013B,url,,,2375
547688,DDD,2013B,resource,,,2376
547864,DDD,2013B,subpage,,,2377
547553,DDD,2013B,ouwiki,,,2378
547730,DDD,2013B,resource,,,2379
547897,DDD,2013B,subpage,,,2380
547586,DDD,2013B,resource,,,2381
547766,DDD,2013B,url,,,2382
547929,DDD,2013B,subpage,,,2383
547618,DDD,2013B,resource,,,2384
547799,DDD,2013B,url,,,2385
547961,DDD,2013B,subpage,,,2386
547648,DDD,2013B,resource,,,2387
547829,DDD,2013B,url,,,2388
547685,DDD,2013B,resource,,,2389
547861,DDD,2013B,subpage,,,2390
547550,DDD,2013B,ouwiki,,,2391
547726,DDD,2013B,resource,,,2392
547894,DDD,2013B,subpage,,,2393
547583,DDD,2013B,resource,,,2394
547763,DDD,2013B,url,,,2395
547926,DDD,2013B,subpage,,,2396
547615,DDD,2013B,resource,,,2397
547795,DDD,2013B,url,,,2398
547958,DDD,2013B,subpage,,,2399
547645,DDD,2013B,resource,,,2400
547826,DDD,2013B,url,,,2401
547682,DDD,2013B,resource,,,2402
547858,DDD,2013B,subpage,,,2403
547546,DDD,2013B,oucontent,,,2404
547717,DDD,2013B,resource,,,2405
547723,DDD,2013B,resource,,,2406
547891,DDD,2013B,subpage,,,2407
547580,DDD,2013B,resource,,,2408
547760,DDD,2013B,url,,,2409
547923,DDD,2013B,subpage,,,2410
547612,DDD,2013B,resource,,,2411
547792,DDD,2013B,url,,,2412
547955,DDD,2013B,subpage,,,2413
674050,DDD,2013J,subpage,,,2414
674224,DDD,2013J,resource,,,2415
674446,DDD,2013J,url,,,2416
674085,DDD,2013J,subpage,,,2417
674258,DDD,2013J,resource,,,2418
673545,DDD,2013J,forumng,,,2419
674121,DDD,2013J,subpage,,,2420
674299,DDD,2013J,resource,,,2421
673986,DDD,2013J,subpage,,,2422
674155,DDD,2013J,subpage,,,2423
674334,DDD,2013J,resource,,,2424
674018,DDD,2013J,subpage,,,2425
674188,DDD,2013J,resource,,,2426
674374,DDD,2013J,url,,,2427
674047,DDD,2013J,subpage,,,2428
674221,DDD,2013J,resource,,,2429
674443,DDD,2013J,url,,,2430
674082,DDD,2013J,subpage,,,2431
674255,DDD,2013J,resource,,,2432
673541,DDD,2013J,forumng,,,2433
674118,DDD,2013J,subpage,,,2434
674290,DDD,2013J,resource,,,2435
674296,DDD,2013J,resource,,,2436
673983,DDD,2013J,subpage,,,2437
674152,DDD,2013J,subpage,,,2438
674331,DDD,2013J,resource,,,2439
674015,DDD,2013J,subpage,,,2440
674185,DDD,2013J,resource,,,2441
674369,DDD,2013J,oucollaborate,,,2442
674217,DDD,2013J,resource,,,2443
674440,DDD,2013J,url,,,2444
674078,DDD,2013J,subpage,,,2445
674251,DDD,2013J,resource,,,2446
673537,DDD,2013J,forumng,,,2447
674113,DDD,2013J,subpage,,,2448
674287,DDD,2013J,resource,,,2449
674293,DDD,2013J,resource,,,2450
673980,DDD,2013J,subpage,,,2451
674149,DDD,2013J,subpage,,,2452
674327,DDD,2013J,resource,,,2453
674012,DDD,2013J,subpage,,,2454
674182,DDD,2013J,resource,,,2455
674364,DDD,2013J,resource,,,2456
674044,DDD,2013J,subpage,,,2457
674214,DDD,2013J,resource,,,2458
674437,DDD,2013J,url,,,2459
674074,DDD,2013J,subpage,,,2460
674248,DDD,2013J,resource,,,2461
673534,DDD,2013J,forumng,,,2462
674110,DDD,2013J,subpage,,,2463
674284,DDD,2013J,resource,,,2464
673971,DDD,2013J,subpage,,,2465
673977,DDD,2013J,subpage,,,2466
674145,DDD,2013J,subpage,,,2467
674324,DDD,2013J,resource,,,2468
674009,DDD,2013J,subpage,,,2469
674179,DDD,2013J,resource,,,2470
674361,DDD,2013J,resource,,,2471
674041,DDD,2013J,subpage,,,2472
674434,DDD,2013J,url,,,2473
674071,DDD,2013J,subpage,,,2474
674245,DDD,2013J,resource,,,2475
673530,DDD,2013J,forumng,,,2476
674105,DDD,2013J,subpage,,,2477
674281,DDD,2013J,resource,,,2478
673968,DDD,2013J,subpage,,,2479
673974,DDD,2013J,subpage,,,2480
674142,DDD,2013J,subpage,,,2481
674321,DDD,2013J,resource,,,2482
674006,DDD,2013J,subpage,,,2483
674176,DDD,2013J,resource,,,2484
674358,DDD,2013J,resource,,,2485
674038,DDD,2013J,subpage,,,2486
674210,DDD,2013J,resource,,,2487
674431,DDD,2013J,url,,,2488
674067,DDD,2013J,subpage,,,2489
674242,DDD,2013J,resource,,,2490
673527,DDD,2013J,forumng,,,2491
674102,DDD,2013J,subpage,,,2492
674277,DDD,2013J,resource,,,2493
673746,DDD,2013J,ouwiki,,,2494
674139,DDD,2013J,subpage,,,2495
674318,DDD,2013J,resource,,,2496
674003,DDD,2013J,subpage,,,2497
674172,DDD,2013J,resource,,,2498
674355,DDD,2013J,resource,,,2499
674035,DDD,2013J,subpage,,,2500
674207,DDD,2013J,resource,,,2501
674428,DDD,2013J,url,,,2502
674064,DDD,2013J,subpage,,,2503
674239,DDD,2013J,resource,,,2504
673524,DDD,2013J,externalquiz,,,2505
674099,DDD,2013J,subpage,,,2506
674274,DDD,2013J,resource,,,2507
673740,DDD,2013J,oucontent,,,2508
674136,DDD,2013J,subpage,,,2509
674315,DDD,2013J,resource,,,2510
674000,DDD,2013J,subpage,,,2511
674169,DDD,2013J,subpage,,,2512
674351,DDD,2013J,resource,,,2513
674032,DDD,2013J,subpage,,,2514
674204,DDD,2013J,resource,,,2515
674392,DDD,2013J,url,,,2516
674061,DDD,2013J,subpage,,,2517
674236,DDD,2013J,resource,,,2518
673521,DDD,2013J,externalquiz,,,2519
674096,DDD,2013J,subpage,,,2520
674271,DDD,2013J,resource,,,2521
673733,DDD,2013J,oucontent,,,2522
674133,DDD,2013J,subpage,,,2523
674312,DDD,2013J,resource,,,2524
673997,DDD,2013J,subpage,,,2525
674166,DDD,2013J,subpage,,,2526
674346,DDD,2013J,resource,,,2527
674029,DDD,2013J,subpage,,,2528
674200,DDD,2013J,resource,,,2529
674383,DDD,2013J,url,,,2530
674058,DDD,2013J,subpage,,,2531
674233,DDD,2013J,resource,,,2532
674458,DDD,2013J,url,,,2533
674093,DDD,2013J,subpage,,,2534
674268,DDD,2013J,resource,,,2535
673729,DDD,2013J,oucontent,,,2536
674130,DDD,2013J,subpage,,,2537
674309,DDD,2013J,resource,,,2538
673994,DDD,2013J,subpage,,,2539
674163,DDD,2013J,subpage,,,2540
674343,DDD,2013J,resource,,,2541
674026,DDD,2013J,subpage,,,2542
674197,DDD,2013J,resource,,,2543
674055,DDD,2013J,subpage,,,2544
674229,DDD,2013J,resource,,,2545
674453,DDD,2013J,url,,,2546
674090,DDD,2013J,subpage,,,2547
674265,DDD,2013J,resource,,,2548
673726,DDD,2013J,oucontent,,,2549
674126,DDD,2013J,subpage,,,2550
674306,DDD,2013J,resource,,,2551
673991,DDD,2013J,subpage,,,2552
674160,DDD,2013J,subpage,,,2553
674339,DDD,2013J,resource,,,2554
674023,DDD,2013J,subpage,,,2555
674194,DDD,2013J,resource,,,2556
674380,DDD,2013J,url,,,2557
674052,DDD,2013J,subpage,,,2558
674226,DDD,2013J,resource,,,2559
674448,DDD,2013J,url,,,2560
674087,DDD,2013J,subpage,,,2561
674262,DDD,2013J,resource,,,2562
673723,DDD,2013J,oucontent,,,2563
674123,DDD,2013J,subpage,,,2564
674301,DDD,2013J,resource,,,2565
673988,DDD,2013J,subpage,,,2566
674157,DDD,2013J,subpage,,,2567
674336,DDD,2013J,resource,,,2568
674020,DDD,2013J,subpage,,,2569
674191,DDD,2013J,resource,,,2570
674377,DDD,2013J,url,,,2571
674049,DDD,2013J,subpage,,,2572
674223,DDD,2013J,resource,,,2573
674445,DDD,2013J,url,,,2574
674084,DDD,2013J,subpage,,,2575
674257,DDD,2013J,resource,,,2576
673543,DDD,2013J,forumng,,,2577
674120,DDD,2013J,subpage,,,2578
674292,DDD,2013J,resource,,,2579
674298,DDD,2013J,resource,,,2580
673985,DDD,2013J,subpage,,,2581
674154,DDD,2013J,subpage,,,2582
674333,DDD,2013J,resource,,,2583
674017,DDD,2013J,subpage,,,2584
674187,DDD,2013J,resource,,,2585
674373,DDD,2013J,url,,,2586
674046,DDD,2013J,subpage,,,2587
674220,DDD,2013J,resource,,,2588
674442,DDD,2013J,url,,,2589
674080,DDD,2013J,subpage,,,2590
674253,DDD,2013J,resource,,,2591
673540,DDD,2013J,forumng,,,2592
674117,DDD,2013J,subpage,,,2593
674289,DDD,2013J,resource,,,2594
674295,DDD,2013J,resource,,,2595
673982,DDD,2013J,subpage,,,2596
674151,DDD,2013J,subpage,,,2597
674329,DDD,2013J,resource,,,2598
674014,DDD,2013J,subpage,,,2599
674184,DDD,2013J,resource,,,2600
674367,DDD,2013J,oucollaborate,,,2601
674216,DDD,2013J,resource,,,2602
674439,DDD,2013J,url,,,2603
674077,DDD,2013J,subpage,,,2604
674250,DDD,2013J,resource,,,2605
673536,DDD,2013J,forumng,,,2606
674112,DDD,2013J,subpage,,,2607
674286,DDD,2013J,resource,,,2608
673973,DDD,2013J,subpage,,,2609
673979,DDD,2013J,subpage,,,2610
674148,DDD,2013J,subpage,,,2611
674326,DDD,2013J,resource,,,2612
674011,DDD,2013J,subpage,,,2613
674181,DDD,2013J,resource,,,2614
674363,DDD,2013J,resource,,,2615
674043,DDD,2013J,subpage,,,2616
674213,DDD,2013J,resource,,,2617
674436,DDD,2013J,url,,,2618
674073,DDD,2013J,subpage,,,2619
674247,DDD,2013J,resource,,,2620
673533,DDD,2013J,forumng,,,2621
674108,DDD,2013J,subpage,,,2622
674283,DDD,2013J,resource,,,2623
673970,DDD,2013J,subpage,,,2624
673976,DDD,2013J,subpage,,,2625
674144,DDD,2013J,subpage,,,2626
674323,DDD,2013J,resource,,,2627
674008,DDD,2013J,subpage,,,2628
674178,DDD,2013J,resource,,,2629
674360,DDD,2013J,resource,,,2630
674040,DDD,2013J,subpage,,,2631
674433,DDD,2013J,url,,,2632
674070,DDD,2013J,subpage,,,2633
674244,DDD,2013J,resource,,,2634
673529,DDD,2013J,forumng,,,2635
674104,DDD,2013J,subpage,,,2636
674279,DDD,2013J,resource,,,2637
673967,DDD,2013J,subpage,,,2638
674141,DDD,2013J,subpage,,,2639
674320,DDD,2013J,resource,,,2640
674005,DDD,2013J,subpage,,,2641
674175,DDD,2013J,resource,,,2642
674357,DDD,2013J,resource,,,2643
674037,DDD,2013J,subpage,,,2644
674209,DDD,2013J,resource,,,2645
674430,DDD,2013J,url,,,2646
674066,DDD,2013J,subpage,,,2647
674241,DDD,2013J,resource,,,2648
673526,DDD,2013J,externalquiz,,,2649
674101,DDD,2013J,subpage,,,2650
674276,DDD,2013J,resource,,,2651
673745,DDD,2013J,ouwiki,,,2652
674138,DDD,2013J,subpage,,,2653
674317,DDD,2013J,resource,,,2654
674002,DDD,2013J,subpage,,,2655
674171,DDD,2013J,resource,,,2656
674353,DDD,2013J,resource,,,2657
674034,DDD,2013J,subpage,,,2658
674206,DDD,2013J,resource,,,2659
674427,DDD,2013J,url,,,2660
674063,DDD,2013J,subpage,,,2661
674238,DDD,2013J,resource,,,2662
673523,DDD,2013J,externalquiz,,,2663
674098,DDD,2013J,subpage,,,2664
674273,DDD,2013J,resource,,,2665
673739,DDD,2013J,oucontent,,,2666
674135,DDD,2013J,subpage,,,2667
674314,DDD,2013J,resource,,,2668
673999,DDD,2013J,subpage,,,2669
674168,DDD,2013J,subpage,,,2670
674348,DDD,2013J,resource,,,2671
674031,DDD,2013J,subpage,,,2672
674203,DDD,2013J,resource,,,2673
674391,DDD,2013J,url,,,2674
674060,DDD,2013J,subpage,,,2675
674235,DDD,2013J,resource,,,2676
673520,DDD,2013J,externalquiz,,,2677
674461,DDD,2013J,url,,,2678
674095,DDD,2013J,subpage,,,2679
674270,DDD,2013J,resource,,,2680
673731,DDD,2013J,oucontent,,,2681
674132,DDD,2013J,subpage,,,2682
674311,DDD,2013J,resource,,,2683
673996,DDD,2013J,subpage,,,2684
674165,DDD,2013J,subpage,,,2685
674345,DDD,2013J,resource,,,2686
674028,DDD,2013J,subpage,,,2687
674199,DDD,2013J,resource,,,2688
674057,DDD,2013J,subpage,,,2689
674232,DDD,2013J,resource,,,2690
674457,DDD,2013J,url,,,2691
674092,DDD,2013J,subpage,,,2692
674267,DDD,2013J,resource,,,2693
673728,DDD,2013J,oucontent,,,2694
674129,DDD,2013J,subpage,,,2695
674308,DDD,2013J,resource,,,2696
673993,DDD,2013J,subpage,,,2697
674162,DDD,2013J,subpage,,,2698
674341,DDD,2013J,resource,,,2699
674025,DDD,2013J,subpage,,,2700
674196,DDD,2013J,resource,,,2701
674382,DDD,2013J,url,,,2702
674054,DDD,2013J,subpage,,,2703
674228,DDD,2013J,resource,,,2704
674450,DDD,2013J,url,,,2705
674089,DDD,2013J,subpage,,,2706
674264,DDD,2013J,resource,,,2707
673725,DDD,2013J,oucontent,,,2708
674125,DDD,2013J,subpage,,,2709
674303,DDD,2013J,resource,,,2710
673990,DDD,2013J,subpage,,,2711
674159,DDD,2013J,subpage,,,2712
674338,DDD,2013J,resource,,,2713
674022,DDD,2013J,subpage,,,2714
674193,DDD,2013J,resource,,,2715
674379,DDD,2013J,url,,,2716
674051,DDD,2013J,subpage,,,2717
674225,DDD,2013J,resource,,,2718
674447,DDD,2013J,url,,,2719
674086,DDD,2013J,subpage,,,2720
674259,DDD,2013J,resource,,,2721
673546,DDD,2013J,glossary,,,2722
674122,DDD,2013J,subpage,,,2723
674300,DDD,2013J,resource,,,2724
673987,DDD,2013J,subpage,,,2725
674156,DDD,2013J,subpage,,,2726
674335,DDD,2013J,resource,,,2727
674019,DDD,2013J,subpage,,,2728
674190,DDD,2013J,resource,,,2729
674375,DDD,2013J,url,,,2730
674048,DDD,2013J,subpage,,,2731
674222,DDD,2013J,resource,,,2732
674444,DDD,2013J,url,,,2733
674083,DDD,2013J,subpage,,,2734
674256,DDD,2013J,resource,,,2735
673542,DDD,2013J,forumng,,,2736
674119,DDD,2013J,subpage,,,2737
674291,DDD,2013J,resource,,,2738
674297,DDD,2013J,resource,,,2739
673984,DDD,2013J,subpage,,,2740
674153,DDD,2013J,subpage,,,2741
674332,DDD,2013J,resource,,,2742
674016,DDD,2013J,subpage,,,2743
674186,DDD,2013J,resource,,,2744
674370,DDD,2013J,oucollaborate,,,2745
674045,DDD,2013J,subpage,,,2746
674218,DDD,2013J,resource,,,2747
674441,DDD,2013J,url,,,2748
674079,DDD,2013J,subpage,,,2749
674252,DDD,2013J,resource,,,2750
673539,DDD,2013J,forumng,,,2751
674115,DDD,2013J,subpage,,,2752
674288,DDD,2013J,resource,,,2753
674294,DDD,2013J,resource,,,2754
673981,DDD,2013J,subpage,,,2755
674150,DDD,2013J,subpage,,,2756
674328,DDD,2013J,resource,,,2757
674013,DDD,2013J,subpage,,,2758
674183,DDD,2013J,resource,,,2759
674366,DDD,2013J,oucollaborate,,,2760
674215,DDD,2013J,resource,,,2761
674438,DDD,2013J,url,,,2762
674075,DDD,2013J,subpage,,,2763
674249,DDD,2013J,resource,,,2764
673535,DDD,2013J,forumng,,,2765
674111,DDD,2013J,subpage,,,2766
674285,DDD,2013J,resource,,,2767
673972,DDD,2013J,subpage,,,2768
673978,DDD,2013J,subpage,,,2769
674146,DDD,2013J,subpage,,,2770
674325,DDD,2013J,resource,,,2771
674010,DDD,2013J,subpage,,,2772
674180,DDD,2013J,resource,,,2773
674362,DDD,2013J,resource,,,2774
674042,DDD,2013J,subpage,,,2775
674435,DDD,2013J,url,,,2776
674072,DDD,2013J,subpage,,,2777
674246,DDD,2013J,resource,,,2778
673532,DDD,2013J,forumng,,,2779
674107,DDD,2013J,subpage,,,2780
674282,DDD,2013J,resource,,,2781
673969,DDD,2013J,subpage,,,2782
673975,DDD,2013J,subpage,,,2783
674143,DDD,2013J,subpage,,,2784
674322,DDD,2013J,resource,,,2785
674007,DDD,2013J,subpage,,,2786
674177,DDD,2013J,resource,,,2787
674359,DDD,2013J,resource,,,2788
674039,DDD,2013J,subpage,,,2789
674212,DDD,2013J,resource,,,2790
674432,DDD,2013J,url,,,2791
674069,DDD,2013J,subpage,,,2792
674243,DDD,2013J,resource,,,2793
673528,DDD,2013J,forumng,,,2794
674103,DDD,2013J,subpage,,,2795
674278,DDD,2013J,resource,,,2796
673747,DDD,2013J,ouwiki,,,2797
674140,DDD,2013J,subpage,,,2798
674319,DDD,2013J,resource,,,2799
674004,DDD,2013J,subpage,,,2800
674174,DDD,2013J,resource,,,2801
674356,DDD,2013J,resource,,,2802
674036,DDD,2013J,subpage,,,2803
674208,DDD,2013J,resource,,,2804
674429,DDD,2013J,url,,,2805
674065,DDD,2013J,subpage,,,2806
674240,DDD,2013J,resource,,,2807
673525,DDD,2013J,externalquiz,,,2808
674100,DDD,2013J,subpage,,,2809
674275,DDD,2013J,resource,,,2810
673743,DDD,2013J,ouwiki,,,2811
674137,DDD,2013J,subpage,,,2812
674316,DDD,2013J,resource,,,2813
674001,DDD,2013J,subpage,,,2814
674170,DDD,2013J,resource,,,2815
674352,DDD,2013J,resource,,,2816
674033,DDD,2013J,subpage,,,2817
674205,DDD,2013J,resource,,,2818
674393,DDD,2013J,url,,,2819
674062,DDD,2013J,subpage,,,2820
674237,DDD,2013J,resource,,,2821
673522,DDD,2013J,externalquiz,,,2822
674097,DDD,2013J,subpage,,,2823
674272,DDD,2013J,resource,,,2824
673737,DDD,2013J,oucontent,,,2825
674134,DDD,2013J,subpage,,,2826
674313,DDD,2013J,resource,,,2827
673998,DDD,2013J,subpage,,,2828
674167,DDD,2013J,subpage,,,2829
674347,DDD,2013J,resource,,,2830
674030,DDD,2013J,subpage,,,2831
674202,DDD,2013J,resource,,,2832
674384,DDD,2013J,url,,,2833
674059,DDD,2013J,subpage,,,2834
674234,DDD,2013J,resource,,,2835
673519,DDD,2013J,homepage,,,2836
674459,DDD,2013J,url,,,2837
674094,DDD,2013J,subpage,,,2838
674269,DDD,2013J,resource,,,2839
673730,DDD,2013J,oucontent,,,2840
674131,DDD,2013J,subpage,,,2841
674310,DDD,2013J,resource,,,2842
673995,DDD,2013J,subpage,,,2843
674164,DDD,2013J,subpage,,,2844
674344,DDD,2013J,resource,,,2845
674027,DDD,2013J,subpage,,,2846
674198,DDD,2013J,resource,,,2847
674056,DDD,2013J,subpage,,,2848
674230,DDD,2013J,resource,,,2849
674456,DDD,2013J,url,,,2850
674091,DDD,2013J,subpage,,,2851
674266,DDD,2013J,resource,,,2852
673727,DDD,2013J,oucontent,,,2853
674127,DDD,2013J,subpage,,,2854
674307,DDD,2013J,resource,,,2855
673992,DDD,2013J,subpage,,,2856
674161,DDD,2013J,subpage,,,2857
674340,DDD,2013J,resource,,,2858
674024,DDD,2013J,subpage,,,2859
674195,DDD,2013J,resource,,,2860
674381,DDD,2013J,url,,,2861
674053,DDD,2013J,subpage,,,2862
674227,DDD,2013J,resource,,,2863
674449,DDD,2013J,url,,,2864
674088,DDD,2013J,subpage,,,2865
674263,DDD,2013J,resource,,,2866
673724,DDD,2013J,oucontent,,,2867
674124,DDD,2013J,subpage,,,2868
674302,DDD,2013J,resource,,,2869
673989,DDD,2013J,subpage,,,2870
674158,DDD,2013J,subpage,,,2871
674337,DDD,2013J,resource,,,2872
674021,DDD,2013J,subpage,,,2873
674192,DDD,2013J,resource,,,2874
674378,DDD,2013J,url,,,2875
773471,DDD,2014B,url,,,2876
773129,DDD,2014B,subpage,,,2877
772736,DDD,2014B,forumng,,,2878
773324,DDD,2014B,resource,,,2879
773162,DDD,2014B,subpage,,,2880
773022,DDD,2014B,subpage,,,2881
773357,DDD,2014B,resource,,,2882
773194,DDD,2014B,subpage,,,2883
773400,DDD,2014B,resource,,,2884
773063,DDD,2014B,subpage,,,2885
773260,DDD,2014B,resource,,,2886
773434,DDD,2014B,url,,,2887
773096,DDD,2014B,subpage,,,2888
773292,DDD,2014B,resource,,,2889
773126,DDD,2014B,subpage,,,2890
772733,DDD,2014B,forumng,,,2891
773321,DDD,2014B,resource,,,2892
773159,DDD,2014B,subpage,,,2893
773019,DDD,2014B,subpage,,,2894
773354,DDD,2014B,resource,,,2895
773191,DDD,2014B,subpage,,,2896
773397,DDD,2014B,resource,,,2897
773060,DDD,2014B,subpage,,,2898
773257,DDD,2014B,resource,,,2899
773431,DDD,2014B,url,,,2900
773092,DDD,2014B,subpage,,,2901
773289,DDD,2014B,resource,,,2902
773468,DDD,2014B,url,,,2903
773123,DDD,2014B,subpage,,,2904
772727,DDD,2014B,forumng,,,2905
773318,DDD,2014B,resource,,,2906
773155,DDD,2014B,subpage,,,2907
773016,DDD,2014B,subpage,,,2908
773351,DDD,2014B,resource,,,2909
773188,DDD,2014B,subpage,,,2910
773393,DDD,2014B,resource,,,2911
773057,DDD,2014B,subpage,,,2912
773252,DDD,2014B,resource,,,2913
773428,DDD,2014B,url,,,2914
773089,DDD,2014B,subpage,,,2915
773286,DDD,2014B,resource,,,2916
773464,DDD,2014B,url,,,2917
773120,DDD,2014B,subpage,,,2918
772704,DDD,2014B,externalquiz,,,2919
773315,DDD,2014B,resource,,,2920
773152,DDD,2014B,subpage,,,2921
773013,DDD,2014B,subpage,,,2922
773347,DDD,2014B,resource,,,2923
773185,DDD,2014B,subpage,,,2924
773389,DDD,2014B,resource,,,2925
773054,DDD,2014B,subpage,,,2926
773247,DDD,2014B,resource,,,2927
773425,DDD,2014B,oucollaborate,,,2928
773086,DDD,2014B,subpage,,,2929
773283,DDD,2014B,resource,,,2930
773461,DDD,2014B,url,,,2931
773117,DDD,2014B,subpage,,,2932
772701,DDD,2014B,externalquiz,,,2933
773312,DDD,2014B,resource,,,2934
773149,DDD,2014B,subpage,,,2935
773010,DDD,2014B,subpage,,,2936
773344,DDD,2014B,resource,,,2937
773182,DDD,2014B,subpage,,,2938
773386,DDD,2014B,resource,,,2939
773050,DDD,2014B,subpage,,,2940
773243,DDD,2014B,resource,,,2941
773421,DDD,2014B,oucollaborate,,,2942
773083,DDD,2014B,subpage,,,2943
773280,DDD,2014B,resource,,,2944
773458,DDD,2014B,url,,,2945
773114,DDD,2014B,subpage,,,2946
772698,DDD,2014B,externalquiz,,,2947
773309,DDD,2014B,resource,,,2948
773146,DDD,2014B,subpage,,,2949
773002,DDD,2014B,ouwiki,,,2950
773341,DDD,2014B,resource,,,2951
773179,DDD,2014B,subpage,,,2952
773383,DDD,2014B,resource,,,2953
773047,DDD,2014B,subpage,,,2954
773240,DDD,2014B,resource,,,2955
773418,DDD,2014B,resource,,,2956
773080,DDD,2014B,subpage,,,2957
773277,DDD,2014B,resource,,,2958
773455,DDD,2014B,url,,,2959
773306,DDD,2014B,resource,,,2960
773143,DDD,2014B,subpage,,,2961
772998,DDD,2014B,oucontent,,,2962
773338,DDD,2014B,resource,,,2963
773176,DDD,2014B,subpage,,,2964
773372,DDD,2014B,resource,,,2965
773378,DDD,2014B,resource,,,2966
773044,DDD,2014B,subpage,,,2967
773237,DDD,2014B,resource,,,2968
773415,DDD,2014B,resource,,,2969
773077,DDD,2014B,subpage,,,2970
773274,DDD,2014B,resource,,,2971
773451,DDD,2014B,url,,,2972
773111,DDD,2014B,subpage,,,2973
773140,DDD,2014B,subpage,,,2974
772994,DDD,2014B,oucontent,,,2975
773335,DDD,2014B,resource,,,2976
773173,DDD,2014B,subpage,,,2977
773033,DDD,2014B,subpage,,,2978
773368,DDD,2014B,resource,,,2979
773375,DDD,2014B,resource,,,2980
773041,DDD,2014B,subpage,,,2981
773234,DDD,2014B,resource,,,2982
773412,DDD,2014B,resource,,,2983
773074,DDD,2014B,subpage,,,2984
773271,DDD,2014B,resource,,,2985
773447,DDD,2014B,url,,,2986
773107,DDD,2014B,subpage,,,2987
773303,DDD,2014B,resource,,,2988
773137,DDD,2014B,subpage,,,2989
772991,DDD,2014B,oucontent,,,2990
773332,DDD,2014B,resource,,,2991
773170,DDD,2014B,subpage,,,2992
773030,DDD,2014B,subpage,,,2993
773365,DDD,2014B,resource,,,2994
773038,DDD,2014B,subpage,,,2995
773202,DDD,2014B,subpage,,,2996
773409,DDD,2014B,resource,,,2997
773071,DDD,2014B,subpage,,,2998
773268,DDD,2014B,resource,,,2999
773444,DDD,2014B,url,,,3000
773104,DDD,2014B,subpage,,,3001
773300,DDD,2014B,resource,,,3002
924211,DDD,2014B,subpage,,,3003
773134,DDD,2014B,subpage,,,3004
772988,DDD,2014B,oucontent,,,3005
773329,DDD,2014B,resource,,,3006
773167,DDD,2014B,subpage,,,3007
773027,DDD,2014B,subpage,,,3008
773362,DDD,2014B,resource,,,3009
773035,DDD,2014B,subpage,,,3010
773199,DDD,2014B,subpage,,,3011
773406,DDD,2014B,resource,,,3012
773068,DDD,2014B,subpage,,,3013
773265,DDD,2014B,resource,,,3014
773441,DDD,2014B,url,,,3015
773101,DDD,2014B,subpage,,,3016
773297,DDD,2014B,resource,,,3017
924208,DDD,2014B,forumng,,,3018
773131,DDD,2014B,subpage,,,3019
772738,DDD,2014B,forumng,,,3020
773326,DDD,2014B,resource,,,3021
773164,DDD,2014B,subpage,,,3022
773024,DDD,2014B,subpage,,,3023
773359,DDD,2014B,resource,,,3024
773196,DDD,2014B,subpage,,,3025
