src,dst,score
5702,12,80.0
5704,12,74.0
5705,12,49.0
5706,12,72.0
5709,12,76.0
5710,12,67.0
5711,12,79.0
5712,12,78.0
5713,12,74.0
5714,12,76.0
5715,12,75.0
5716,12,70.0
5717,12,73.0
5718,12,70.0
5719,12,81.0
5721,12,63.0
5722,12,75.0
5723,12,85.0
5724,12,59.0
5725,12,64.0
5728,12,77.0
5730,12,75.0
5732,12,80.0
5733,12,82.0
5735,12,65.0
5739,12,81.0
5740,12,81.0
5744,12,24.0
5745,12,44.0
5746,12,73.0
5747,12,65.0
5748,12,68.0
5749,12,74.0
5751,12,75.0
5752,12,81.0
5753,12,73.0
5754,12,75.0
5755,12,85.0
5757,12,82.0
5761,12,89.0
5763,12,82.0
5766,12,78.0
5767,12,81.0
5768,12,68.0
5769,12,37.0
5770,12,65.0
5772,12,84.0
5773,12,65.0
5775,12,83.0
5776,12,59.0
5778,12,54.0
5779,12,68.0
5781,12,54.0
5782,12,60.0
5783,12,71.0
5784,12,77.0
5786,12,52.0
5787,12,87.0
5788,12,69.0
5789,12,75.0
5790,12,81.0
5791,12,87.0
5792,12,73.0
5793,12,87.0
5795,12,73.0
5799,12,65.0
5800,12,73.0
5803,12,78.0
5804,12,73.0
5805,12,58.0
5806,12,60.0
5807,12,75.0
5809,12,90.0
5810,12,71.0
5811,12,83.0
5812,12,69.0
5813,12,69.0
5814,12,83.0
5817,12,66.0
5820,12,69.0
5821,12,63.0
5823,12,71.0
5824,12,78.0
5826,12,73.0
5827,12,76.0
5828,12,68.0
5829,12,70.0
5831,12,71.0
5832,12,80.0
5834,12,65.0
5835,12,85.0
5837,12,75.0
5841,12,71.0
5842,12,75.0
5844,12,90.0
5846,12,70.0
5848,12,79.0
5851,12,71.0
5852,12,58.0
5853,12,63.0
5854,12,69.0
5855,12,63.0
5857,12,75.0
5860,12,85.0
5861,12,73.0
5862,12,66.0
5864,12,87.0
5865,12,77.0
5866,12,67.0
5868,12,80.0
5870,12,53.0
5871,12,70.0
5872,12,67.0
5874,12,66.0
5875,12,78.0
5876,12,81.0
5877,12,61.0
5878,12,93.0
5879,12,78.0
5880,12,57.0
5882,12,71.0
5883,12,79.0
5884,12,50.0
5885,12,89.0
5886,12,87.0
5887,12,64.0
5888,12,58.0
5889,12,42.0
5890,12,61.0
5891,12,83.0
5892,12,80.0
5893,12,77.0
5896,12,70.0
5898,12,48.0
5899,12,69.0
5900,12,79.0
5902,12,76.0
5903,12,91.0
5904,12,82.0
5905,12,65.0
5908,12,70.0
5909,12,65.0
5910,12,58.0
5911,12,71.0
5912,12,71.0
5913,12,89.0
5916,12,46.0
5917,12,62.0
5918,12,85.0
5920,12,57.0
5922,12,77.0
5923,12,56.0
5924,12,60.0
5925,12,81.0
5926,12,78.0
5927,12,83.0
5928,12,92.0
5929,12,86.0
5930,12,70.0
5933,12,83.0
5934,12,75.0
5935,12,72.0
5937,12,55.0
5938,12,79.0
5939,12,80.0
5940,12,49.0
5941,12,67.0
5943,12,85.0
5947,12,80.0
5949,12,69.0
5950,12,53.0
5951,12,69.0
5952,12,62.0
5953,12,60.0
5954,12,79.0
5955,12,68.0
5957,12,60.0
5959,12,72.0
5961,12,56.0
5963,12,67.0
5964,12,69.0
5965,12,69.0
5966,12,68.0
5968,12,62.0
5969,12,40.0
5970,12,87.0
5972,12,66.0
5973,12,73.0
5975,12,81.0
5977,12,57.0
5978,12,84.0
5979,12,83.0
5980,12,80.0
5982,12,50.0
5984,12,61.0
5985,12,62.0
5986,12,78.0
5992,12,62.0
5993,12,75.0
5994,12,81.0
5995,12,57.0
5996,12,78.0
5997,12,76.0
5998,12,64.0
5999,12,72.0
6000,12,81.0
6001,12,87.0
6002,12,75.0
6004,12,57.0
6005,12,49.0
6008,12,79.0
6010,12,85.0
6011,12,55.0
6012,12,63.0
6013,12,69.0
6015,12,68.0
6016,12,73.0
6018,12,87.0
6019,12,81.0
6020,12,90.0
6021,12,62.0
6022,12,62.0
6024,12,50.0
6025,12,89.0
6026,12,63.0
6027,12,73.0
6028,12,77.0
6029,12,76.0
6030,12,60.0
6031,12,71.0
6032,12,87.0
6033,12,58.0
6034,12,74.0
6036,12,68.0
6037,12,60.0
6038,12,30.0
6039,12,78.0
6040,12,71.0
6042,12,72.0
6043,12,77.0
6044,12,66.0
6045,12,85.0
6046,12,71.0
6047,12,71.0
6048,12,73.0
6050,12,73.0
6051,12,71.0
6055,12,83.0
6056,12,82.0
6057,12,80.0
6058,12,51.0
6059,12,89.0
6061,12,77.0
6062,12,74.0
6064,12,89.0
2316,12,42.0
6065,12,83.0
6066,12,71.0
6068,12,58.0
6069,12,81.0
6070,12,82.0
6071,12,76.0
6072,12,72.0
6073,12,66.0
2322,12,53.0
6074,12,73.0
4499,12,73.0
6075,12,82.0
6076,12,75.0
6077,12,70.0
6078,12,77.0
6079,12,55.0
6080,12,87.0
6081,12,65.0
6082,12,88.0
4503,12,70.0
6083,12,88.0
6084,12,79.0
6087,12,83.0
6088,12,85.0
6089,12,74.0
6091,12,88.0
4521,12,81.0
6095,12,76.0
6096,12,79.0
4534,12,75.0
6097,12,81.0
6098,12,64.0
6099,12,82.0
6100,12,73.0
6101,12,63.0
6102,12,72.0
6103,12,85.0
6104,12,79.0
6105,12,53.0
6107,12,70.0
6108,12,85.0
6110,12,70.0
6112,12,76.0
6113,12,66.0
4566,12,83.0
6115,12,74.0
2372,12,64.0
6116,12,64.0
6118,12,60.0
6119,12,86.0
6120,12,81.0
6121,12,82.0
6122,12,63.0
6123,12,83.0
6124,12,83.0
6125,12,75.0
6129,12,73.0
2393,12,78.0
6133,12,82.0
6137,12,70.0
6140,12,72.0
6142,12,88.0
4613,12,59.0
6143,12,80.0
4615,12,80.0
6145,12,85.0
6147,12,88.0
6148,12,84.0
6149,12,85.0
6150,12,87.0
6151,12,71.0
6152,12,78.0
6153,12,60.0
6154,12,66.0
6155,12,95.0
6156,12,81.0
6158,12,76.0
6159,12,85.0
6163,12,78.0
6164,12,80.0
6165,12,63.0
6166,12,80.0
2443,12,67.0
6167,12,83.0
6168,12,90.0
6169,12,71.0
6170,12,86.0
6171,12,85.0
6172,12,86.0
6174,12,34.0
6175,12,58.0
2463,12,45.0
6178,12,54.0
6179,12,70.0
6180,12,80.0
6181,12,50.0
6182,12,73.0
6183,12,73.0
6184,12,84.0
6185,12,72.0
6186,12,62.0
6187,12,79.0
6189,12,83.0
5103,10,100.0
5106,10,100.0
5107,10,80.0
5108,10,100.0
5109,10,100.0
5110,10,100.0
5111,10,100.0
2259,10,100.0
5112,10,100.0
2266,10,100.0
5113,10,60.0
5115,10,80.0
5116,10,100.0
5117,10,80.0
5118,10,100.0
5124,10,100.0
5125,10,100.0
5126,10,100.0
5127,10,100.0
5128,10,80.0
5131,10,100.0
5132,10,80.0
5133,10,100.0
5136,10,60.0
5138,10,100.0
5139,10,100.0
5140,10,100.0
5142,10,80.0
5143,10,100.0
5144,10,100.0
3368,10,100.0
5146,10,100.0
5147,10,100.0
5148,10,80.0
3386,10,100.0
5150,10,100.0
5151,10,100.0
5152,10,100.0
5154,10,80.0
5156,10,100.0
5157,10,60.0
5158,10,100.0
5159,10,60.0
5160,10,80.0
5161,10,100.0
5163,10,100.0
5164,10,100.0
5165,10,100.0
5166,10,100.0
5168,10,100.0
3419,10,100.0
5169,10,80.0
5171,10,100.0
5172,10,100.0
5173,10,100.0
5174,10,100.0
5175,10,100.0
5180,10,80.0
5181,10,100.0
5182,10,60.0
5183,10,100.0
5184,10,100.0
5185,10,100.0
5186,10,100.0
5187,10,60.0
5191,10,100.0
5194,10,100.0
5195,10,60.0
5196,10,80.0
5197,10,100.0
3538,10,100.0
5201,10,100.0
5203,10,100.0
5204,10,100.0
5205,10,100.0
5206,10,80.0
5207,10,100.0
5208,10,100.0
3604,10,100.0
5209,10,100.0
5210,10,80.0
5211,10,100.0
5212,10,80.0
5214,10,80.0
5215,10,60.0
5218,10,100.0
5220,10,100.0
5223,10,100.0
5224,10,100.0
5226,10,80.0
5227,10,80.0
5228,10,100.0
5233,10,100.0
5234,10,100.0
5235,10,100.0
5236,10,100.0
5237,10,100.0
5238,10,100.0
5239,10,80.0
5241,10,100.0
5242,10,60.0
5243,10,100.0
5245,10,60.0
3821,10,80.0
5247,10,100.0
5248,10,100.0
5249,10,100.0
5250,10,100.0
5251,10,100.0
5255,10,80.0
5257,10,80.0
5259,10,100.0
5260,10,100.0
5261,10,100.0
5263,10,80.0
5265,10,100.0
5266,10,100.0
3977,10,100.0
5267,10,100.0
5268,10,100.0
5270,10,100.0
5272,10,80.0
5274,10,100.0
5276,10,100.0
5278,10,100.0
5279,10,100.0
5281,10,80.0
5282,10,100.0
5283,10,100.0
5285,10,100.0
5286,10,100.0
4089,10,100.0
5287,10,100.0
5288,10,100.0
5292,10,80.0
5293,10,80.0
5294,10,80.0
5296,10,100.0
5297,10,100.0
5299,10,100.0
5300,10,100.0
5301,10,100.0
4167,10,60.0
5302,10,100.0
5305,10,100.0
5306,10,100.0
5307,10,100.0
5310,10,100.0
5311,10,80.0
5313,10,100.0
5314,10,100.0
4247,10,80.0
5318,10,100.0
5319,10,100.0
5320,10,100.0
5324,10,100.0
5325,10,100.0
5328,10,100.0
5331,10,80.0
5332,10,100.0
5333,10,80.0
5334,10,100.0
5335,10,100.0
5340,10,100.0
5342,10,100.0
4322,10,100.0
5343,10,100.0
5345,10,100.0
5346,10,100.0
5347,10,100.0
5348,10,100.0
4359,10,100.0
5352,10,100.0
5353,10,100.0
5355,10,100.0
5356,10,80.0
5360,10,100.0
4400,10,80.0
5361,10,80.0
5362,10,80.0
5363,10,100.0
5364,10,80.0
5369,10,100.0
5372,10,100.0
5374,10,80.0
5375,10,80.0
5376,10,80.0
5380,10,100.0
5381,10,100.0
5382,10,100.0
5383,10,100.0
5384,10,80.0
5385,10,100.0
5386,10,100.0
5387,10,60.0
5388,10,100.0
4441,10,80.0
5390,10,100.0
4450,10,100.0
5391,10,100.0
5392,10,100.0
5393,10,100.0
5394,10,100.0
5399,10,80.0
5400,10,100.0
5401,10,100.0
5402,10,100.0
5403,10,100.0
5404,10,100.0
5405,10,80.0
5406,10,100.0
5408,10,100.0
5409,10,80.0
5412,10,100.0
5414,10,80.0
5415,10,100.0
5416,10,100.0
5417,10,80.0
5419,10,80.0
5423,10,100.0
5425,10,100.0
5426,10,100.0
5427,10,100.0
5428,10,100.0
5429,10,100.0
5430,10,100.0
5431,10,100.0
5432,10,100.0
5433,10,100.0
5434,10,100.0
5435,10,100.0
5436,10,100.0
5437,10,80.0
5438,10,100.0
5439,10,100.0
5441,10,100.0
5442,10,100.0
5444,10,80.0
5445,10,100.0
5448,10,100.0
5449,10,100.0
5450,10,80.0
5454,10,100.0
5458,10,100.0
5459,10,60.0
5460,10,80.0
5461,10,100.0
5462,10,80.0
5466,10,100.0
5467,10,100.0
5468,10,100.0
5469,10,80.0
5470,10,100.0
5472,10,100.0
5473,10,80.0
5474,10,80.0
5475,10,100.0
5477,10,100.0
5478,10,100.0
5481,10,80.0
5483,10,40.0
5485,10,100.0
5486,10,100.0
5487,10,60.0
5488,10,100.0
5495,10,100.0
5496,10,100.0
5497,10,100.0
5498,10,100.0
5499,10,100.0
5504,10,100.0
5508,10,100.0
5509,10,100.0
5510,10,100.0
5511,10,80.0
5516,10,100.0
5518,10,100.0
5519,10,100.0
5522,10,100.0
5524,10,100.0
5525,10,100.0
5528,10,60.0
5529,10,100.0
5530,10,100.0
5531,10,100.0
5532,10,100.0
5535,10,100.0
5537,10,100.0
5538,10,80.0
5539,10,100.0
5540,10,100.0
5541,10,100.0
5546,10,100.0
5547,10,80.0
5550,10,100.0
5552,10,100.0
5553,10,80.0
5554,10,80.0
5556,10,60.0
5558,10,100.0
5559,10,80.0
5562,10,100.0
5563,10,100.0
5564,10,100.0
5566,10,80.0
5567,10,100.0
5568,10,80.0
5569,10,100.0
5570,10,100.0
5571,10,100.0
5572,10,100.0
5573,10,80.0
5577,10,100.0
5580,10,100.0
5581,10,100.0
5583,10,100.0
5585,10,100.0
5586,10,100.0
5589,10,100.0
5590,10,100.0
5592,10,100.0
5594,10,100.0
5596,10,100.0
5597,10,100.0
5598,10,80.0
5600,10,100.0
5601,10,100.0
5604,10,80.0
5605,10,100.0
5607,10,100.0
5610,10,80.0
5611,10,80.0
5612,10,80.0
5613,10,100.0
5614,10,80.0
5615,10,100.0
5616,10,80.0
5618,10,60.0
5620,10,80.0
5621,10,100.0
5623,10,100.0
5624,10,100.0
5625,10,100.0
5626,10,100.0
5627,10,80.0
5628,10,100.0
5629,10,80.0
5631,10,100.0
5632,10,100.0
5633,10,100.0
5634,10,100.0
5635,10,100.0
5638,10,100.0
5641,10,100.0
5643,10,100.0
5645,10,100.0
5651,10,60.0
5652,10,100.0
5653,10,80.0
5654,10,100.0
5655,10,100.0
5657,10,100.0
5662,10,100.0
5663,10,100.0
5665,10,100.0
5666,10,100.0
5667,10,100.0
5669,10,100.0
5670,10,100.0
5671,10,100.0
5672,10,100.0
5674,10,80.0
5675,10,60.0
5676,10,80.0
5677,10,80.0
5678,10,60.0
5681,10,100.0
5684,10,80.0
5685,10,100.0
5686,10,100.0
5689,10,100.0
5690,10,100.0
5691,10,100.0
5693,10,100.0
5697,10,100.0
5698,10,100.0
5701,10,80.0
5702,10,100.0
5704,10,100.0
5705,10,100.0
5706,10,80.0
5709,10,80.0
5711,10,100.0
5712,10,100.0
5713,10,100.0
5714,10,100.0
5715,10,100.0
5716,10,100.0
5717,10,100.0
5718,10,80.0
5719,10,80.0
5721,10,100.0
5722,10,80.0
5723,10,100.0
5724,10,100.0
5728,10,100.0
5732,10,100.0
5733,10,100.0
5735,10,100.0
5739,10,100.0
5740,10,100.0
5744,10,80.0
5745,10,100.0
5746,10,100.0
5747,10,100.0
5748,10,80.0
5749,10,100.0
5751,10,100.0
5752,10,100.0
5753,10,100.0
5754,10,100.0
5755,10,100.0
5761,10,100.0
5763,10,100.0
5766,10,100.0
5767,10,100.0
5768,10,100.0
5769,10,40.0
5770,10,100.0
5772,10,80.0
5773,10,100.0
5774,10,100.0
5775,10,100.0
5778,10,100.0
5779,10,100.0
5781,10,80.0
5782,10,80.0
5783,10,80.0
5784,10,100.0
5786,10,100.0
5787,10,100.0
5788,10,80.0
5789,10,100.0
5790,10,100.0
5791,10,100.0
5792,10,100.0
5793,10,80.0
5795,10,100.0
5799,10,100.0
5803,10,80.0
5804,10,100.0
5805,10,100.0
5806,10,100.0
5807,10,100.0
5809,10,100.0
5811,10,100.0
5812,10,80.0
5814,10,100.0
5817,10,100.0
5820,10,100.0
5821,10,100.0
5823,10,100.0
5824,10,100.0
5826,10,100.0
5827,10,100.0
5828,10,80.0
5829,10,100.0
5831,10,100.0
5832,10,100.0
5834,10,60.0
5835,10,100.0
5837,10,60.0
5838,10,100.0
5841,10,100.0
5842,10,100.0
5844,10,100.0
5846,10,100.0
5848,10,80.0
5851,10,100.0
5852,10,60.0
5853,10,100.0
5854,10,100.0
5855,10,100.0
5857,10,80.0
5860,10,100.0
5862,10,100.0
5864,10,80.0
5865,10,100.0
5866,10,100.0
5868,10,100.0
5870,10,100.0
5871,10,80.0
5872,10,100.0
5874,10,100.0
5875,10,100.0
5876,10,100.0
5877,10,100.0
5878,10,100.0
5879,10,100.0
5880,10,80.0
5882,10,100.0
5883,10,100.0
5884,10,60.0
5885,10,100.0
5886,10,100.0
5887,10,100.0
5888,10,100.0
5889,10,100.0
5890,10,100.0
5891,10,80.0
5892,10,80.0
5896,10,100.0
5899,10,80.0
5900,10,80.0
5902,10,100.0
5903,10,100.0
5904,10,100.0
5905,10,80.0
5908,10,100.0
5909,10,100.0
5911,10,100.0
5912,10,100.0
5913,10,100.0
5916,10,100.0
5917,10,80.0
5918,10,100.0
5920,10,80.0
5921,10,80.0
5922,10,100.0
5923,10,100.0
5924,10,80.0
5925,10,100.0
5926,10,100.0
5927,10,100.0
5928,10,100.0
5929,10,100.0
5930,10,100.0
5933,10,100.0
5934,10,100.0
5935,10,100.0
5937,10,100.0
5938,10,80.0
5939,10,80.0
5940,10,100.0
5941,10,100.0
5943,10,100.0
5944,10,100.0
5945,10,100.0
5947,10,100.0
5949,10,100.0
5951,10,100.0
5952,10,100.0
5953,10,100.0
5954,10,100.0
5955,10,100.0
5957,10,100.0
5959,10,100.0
5961,10,100.0
5964,10,60.0
5965,10,100.0
5966,10,80.0
5968,10,100.0
5970,10,100.0
5973,10,100.0
5975,10,100.0
5977,10,80.0
5978,10,80.0
5979,10,80.0
5980,10,100.0
5982,10,80.0
5984,10,100.0
5985,10,100.0
5986,10,100.0
5992,10,100.0
5993,10,100.0
5994,10,80.0
5995,10,100.0
5996,10,100.0
5997,10,100.0
5998,10,100.0
5999,10,100.0
6000,10,80.0
6001,10,100.0
6002,10,100.0
6004,10,80.0
6005,10,80.0
6008,10,100.0
6010,10,100.0
6011,10,80.0
6012,10,100.0
6013,10,100.0
6015,10,100.0
6016,10,100.0
6018,10,100.0
6019,10,100.0
6020,10,100.0
6021,10,100.0
6022,10,100.0
6024,10,80.0
6025,10,100.0
6026,10,100.0
6027,10,100.0
6028,10,100.0
6029,10,100.0
6030,10,100.0
6031,10,100.0
6032,10,100.0
6033,10,100.0
6034,10,60.0
6036,10,100.0
6038,10,80.0
6039,10,100.0
6040,10,100.0
6042,10,100.0
6043,10,100.0
6044,10,80.0
6045,10,100.0
6047,10,100.0
6048,10,100.0
6050,10,100.0
6051,10,100.0
6055,10,100.0
6056,10,100.0
6057,10,100.0
6058,10,100.0
6059,10,80.0
6061,10,100.0
6062,10,100.0
6064,10,100.0
2316,10,60.0
6065,10,80.0
6066,10,100.0
4492,10,100.0
6068,10,60.0
6069,10,100.0
6070,10,100.0
6071,10,100.0
6072,10,100.0
6073,10,100.0
6074,10,80.0
4499,10,100.0
6075,10,100.0
6076,10,80.0
6077,10,100.0
6078,10,100.0
6079,10,80.0
6080,10,100.0
6082,10,100.0
4503,10,100.0
6083,10,100.0
6084,10,100.0
6087,10,100.0
6088,10,100.0
6091,10,100.0
4521,10,100.0
6095,10,100.0
6096,10,80.0
4534,10,100.0
6097,10,80.0
6098,10,100.0
6099,10,100.0
6100,10,100.0
6101,10,100.0
6102,10,100.0
6103,10,100.0
6104,10,80.0
6105,10,80.0
6107,10,100.0
6108,10,100.0
6109,10,80.0
6110,10,100.0
6112,10,100.0
6113,10,100.0
4566,10,80.0
2363,10,100.0
6115,10,100.0
2372,10,100.0
6116,10,100.0
6118,10,100.0
6119,10,100.0
6120,10,100.0
6121,10,80.0
6122,10,100.0
6123,10,100.0
6124,10,100.0
6129,10,100.0
2393,10,100.0
6133,10,100.0
6137,10,100.0
6140,10,100.0
6141,10,60.0
6142,10,100.0
4613,10,80.0
6143,10,100.0
4615,10,100.0
6145,10,100.0
6147,10,100.0
6148,10,80.0
6149,10,100.0
6150,10,100.0
6151,10,100.0
6152,10,80.0
6153,10,100.0
6154,10,80.0
6155,10,100.0
6156,10,100.0
6159,10,100.0
6163,10,80.0
6164,10,100.0
6165,10,100.0
6166,10,100.0
2443,10,80.0
6167,10,100.0
6168,10,100.0
6169,10,80.0
6170,10,80.0
6171,10,40.0
6172,10,100.0
6174,10,20.0
6175,10,80.0
2463,10,100.0
6178,10,100.0
6179,10,100.0
6180,10,80.0
6181,10,100.0
6182,10,100.0
6183,10,100.0
6184,10,100.0
6185,10,80.0
6186,10,100.0
6189,10,100.0
4672,10,100.0
714,10,100.0
4674,10,100.0
4675,10,100.0
4676,10,80.0
4677,10,100.0
4678,10,100.0
4679,10,100.0
4680,10,100.0
4681,10,100.0
4682,10,100.0
2513,10,100.0
4686,10,80.0
4687,10,100.0
4688,10,100.0
4689,10,100.0
4690,10,80.0
4692,10,100.0
4693,10,80.0
4694,10,100.0
4695,10,100.0
4697,10,100.0
4698,10,100.0
4699,10,100.0
4700,10,100.0
4701,10,100.0
4703,10,100.0
4704,10,100.0
4705,10,100.0
4706,10,80.0
4707,10,80.0
4708,10,100.0
4709,10,100.0
4710,10,100.0
4711,10,100.0
4712,10,100.0
4713,10,100.0
4714,10,100.0
4715,10,100.0
4717,10,100.0
4718,10,100.0
4719,10,100.0
4720,10,100.0
4722,10,100.0
4723,10,100.0
4724,10,100.0
4726,10,100.0
4727,10,100.0
4730,10,100.0
4731,10,100.0
4732,10,100.0
4733,10,100.0
4734,10,80.0
4735,10,100.0
4736,10,100.0
2589,10,100.0
4737,10,100.0
4738,10,100.0
2590,10,100.0
4739,10,100.0
2596,10,80.0
4740,10,100.0
4741,10,100.0
4743,10,100.0
4744,10,80.0
4745,10,100.0
4746,10,100.0
843,10,100.0
4747,10,100.0
4749,10,100.0
856,10,80.0
2626,10,80.0
4750,10,80.0
4753,10,100.0
4754,10,20.0
4757,10,60.0
4758,10,100.0
4759,10,80.0
4763,10,100.0
4764,10,100.0
4767,10,100.0
4768,10,80.0
4770,10,100.0
4771,10,100.0
4773,10,80.0
4774,10,80.0
4775,10,40.0
4776,10,80.0
4777,10,100.0
4780,10,100.0
4782,10,100.0
4784,10,100.0
4786,10,100.0
4787,10,100.0
4791,10,100.0
4792,10,100.0
4793,10,100.0
4794,10,100.0
4796,10,100.0
4798,10,100.0
4799,10,60.0
4800,10,100.0
4801,10,100.0
4802,10,80.0
4804,10,80.0
4805,10,60.0
4808,10,100.0
4809,10,100.0
4810,10,100.0
4811,10,100.0
4813,10,100.0
934,10,100.0
4816,10,100.0
4817,10,100.0
4818,10,100.0
4826,10,100.0
4827,10,80.0
4828,10,60.0
4829,10,80.0
4830,10,100.0
4831,10,80.0
4832,10,100.0
4834,10,60.0
4835,10,100.0
4837,10,100.0
4838,10,80.0
4839,10,100.0
4840,10,100.0
4841,10,100.0
4842,10,100.0
4843,10,60.0
4844,10,60.0
4846,10,100.0
4848,10,100.0
4852,10,100.0
4854,10,100.0
4855,10,100.0
4856,10,100.0
4857,10,100.0
4859,10,80.0
4860,10,80.0
4862,10,100.0
4863,10,100.0
4867,10,80.0
4868,10,100.0
4870,10,100.0
4872,10,100.0
4874,10,100.0
4875,10,100.0
4877,10,100.0
4878,10,100.0
4879,10,100.0
4880,10,100.0
4881,10,100.0
4882,10,60.0
4883,10,80.0
4885,10,80.0
4886,10,100.0
4887,10,100.0
1049,10,100.0
4888,10,100.0
4890,10,100.0
4891,10,80.0
4894,10,100.0
4895,10,100.0
4897,10,60.0
4898,10,100.0
4899,10,100.0
4900,10,100.0
2837,10,80.0
4903,10,100.0
4904,10,100.0
4905,10,80.0
4907,10,80.0
4909,10,100.0
4910,10,100.0
4911,10,100.0
4913,10,80.0
4914,10,100.0
4919,10,100.0
4920,10,100.0
4921,10,80.0
4922,10,100.0
4923,10,100.0
4924,10,100.0
4925,10,80.0
4926,10,100.0
4927,10,60.0
4928,10,100.0
4929,10,100.0
4930,10,100.0
4931,10,100.0
4932,10,80.0
4934,10,100.0
4935,10,100.0
4936,10,100.0
4937,10,80.0
4938,10,100.0
4939,10,100.0
4940,10,100.0
4941,10,100.0
4943,10,100.0
4944,10,100.0
4945,10,100.0
4947,10,100.0
1160,10,100.0
4950,10,100.0
4951,10,100.0
4952,10,80.0
1185,10,100.0
4953,10,80.0
4954,10,100.0
4956,10,100.0
4958,10,80.0
4959,10,100.0
4960,10,100.0
4961,10,100.0
4964,10,100.0
4965,10,80.0
4966,10,100.0
4967,10,100.0
4968,10,100.0
4969,10,100.0
4970,10,100.0
4973,10,100.0
4975,10,80.0
4976,10,100.0
4979,10,100.0
4980,10,100.0
4981,10,100.0
2971,10,100.0
4983,10,80.0
4988,10,80.0
4989,10,100.0
4990,10,60.0
4992,10,80.0
4993,10,40.0
4995,10,100.0
4996,10,100.0
1351,10,100.0
4998,10,80.0
4999,10,80.0
5000,10,100.0
5001,10,100.0
5002,10,100.0
5003,10,100.0
1375,10,80.0
5006,10,100.0
5008,10,100.0
5009,10,20.0
5010,10,100.0
5012,10,100.0
5013,10,100.0
5015,10,100.0
5017,10,100.0
3105,10,60.0
5019,10,100.0
5020,10,80.0
5021,10,100.0
5022,10,80.0
1491,10,100.0
5024,10,100.0
5026,10,100.0
5030,10,100.0
5031,10,100.0
5033,10,100.0
5034,10,100.0
5035,10,100.0
5036,10,100.0
5037,10,100.0
5038,10,80.0
5040,10,100.0
5041,10,100.0
5042,10,100.0
5043,10,100.0
5044,10,100.0
5045,10,100.0
5046,10,80.0
5047,10,100.0
5048,10,100.0
5049,10,100.0
5051,10,60.0
1673,10,100.0
5052,10,100.0
5053,10,100.0
5054,10,100.0
5055,10,100.0
5057,10,100.0
5058,10,100.0
5062,10,100.0
5064,10,100.0
1811,10,60.0
5065,10,80.0
1835,10,100.0
5067,10,100.0
5069,10,100.0
5070,10,100.0
5071,10,60.0
5072,10,80.0
5074,10,100.0
5076,10,100.0
5077,10,100.0
5078,10,100.0
1985,10,80.0
5079,10,100.0
3248,10,100.0
5080,10,100.0
5081,10,100.0
2015,10,100.0
5083,10,80.0
5087,10,40.0
2059,10,100.0
5088,10,100.0
5089,10,100.0
5091,10,100.0
5092,10,100.0
5096,10,100.0
5098,10,100.0
2147,10,100.0
5099,10,80.0
2176,10,100.0
5100,10,100.0
5101,10,100.0
7376,13,1.0
7377,13,100.0
7379,13,1.0
7380,13,100.0
7381,13,100.0
7382,13,100.0
7383,13,1.0
7385,13,100.0
7386,13,1.0
7388,13,100.0
7389,13,1.0
7390,13,1.0
7391,13,1.0
7392,13,100.0
7393,13,100.0
7395,13,100.0
7396,13,100.0
7397,13,1.0
7398,13,100.0
7399,13,1.0
7402,13,100.0
7404,13,100.0
7405,13,100.0
7406,13,100.0
7407,13,0.0
7408,13,1.0
7409,13,100.0
7410,13,1.0
7412,13,0.0
7413,13,100.0
7415,13,100.0
7417,13,1.0
7419,13,100.0
7421,13,100.0
7422,13,100.0
7424,13,1.0
7425,13,1.0
7426,13,100.0
7427,13,100.0
7430,13,100.0
7431,13,1.0
7432,13,100.0
7433,13,0.0
7434,13,80.0
7435,13,100.0
7436,13,0.0
7437,13,1.0
7438,13,100.0
7439,13,100.0
7443,13,100.0
7444,13,100.0
7446,13,0.0
7448,13,0.0
7449,13,100.0
7450,13,0.0
7451,13,100.0
7452,13,100.0
7453,13,1.0
7454,13,100.0
7455,13,100.0
7456,13,100.0
7457,13,100.0
7458,13,1.0
7459,13,100.0
7460,13,100.0
7462,13,100.0
7463,13,1.0
7465,13,100.0
7466,13,100.0
7470,13,100.0
7471,13,0.0
7472,13,100.0
7473,13,100.0
7474,13,100.0
7475,13,100.0
7476,13,1.0
7477,13,100.0
7478,13,100.0
7480,13,100.0
7481,13,0.0
7482,13,0.0
7484,13,100.0
7485,13,1.0
7486,13,100.0
7487,13,100.0
7488,13,1.0
7489,13,1.0
7490,13,1.0
7491,13,100.0
7492,13,1.0
7493,13,100.0
7494,13,100.0
7496,13,1.0
7497,13,100.0
7498,13,1.0
7499,13,100.0
7500,13,100.0
7501,13,100.0
7505,13,100.0
7506,13,80.0
7507,13,1.0
7509,13,100.0
7510,13,100.0
7511,13,1.0
7512,13,100.0
7513,13,100.0
7514,13,1.0
7515,13,1.0
7516,13,100.0
7519,13,1.0
7520,13,1.0
7521,13,1.0
7523,13,100.0
7525,13,1.0
7527,13,1.0
7528,13,100.0
7530,13,100.0
7531,13,1.0
7533,13,100.0
7535,13,1.0
7536,13,100.0
7537,13,100.0
7538,13,1.0
7539,13,1.0
7542,13,1.0
7543,13,100.0
7544,13,100.0
7545,13,100.0
7546,13,100.0
7549,13,100.0
7550,13,1.0
7551,13,100.0
7552,13,100.0
7553,13,1.0
7554,13,1.0
7555,13,100.0
7557,13,100.0
7558,13,100.0
7559,13,75.0
7562,13,1.0
7564,13,100.0
7566,13,100.0
