id_student,code_module,code_presentation,vle_total,vle_mean,vle_std,assess_mean,assess_max,assess_count,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,target
515070,FFF,2013B,188,3.1333333333333333,3.4712703026592853,0.0,0.0,0.0,M,London Region,Lower Than A Level,0-10%,0-35,1,180,N,Fail,1
515105,BBB,2013B,847,2.8046357615894038,3.4223583356879903,72.5,75.0,2.0,F,London Region,Lower Than A Level,10-20,35-55,0,60,N,Fail,1
515107,CCC,2014B,605,3.252688172043011,3.222491612732237,56.0,60.0,2.0,M,North Region,A Level or Equivalent,Unknown,35-55,0,60,N,Pass,0
515125,EEE,2014B,231,4.914893617021277,7.87629847744662,61.0,61.0,1.0,M,London Region,A Level or Equivalent,50-60%,0-35,0,120,N,Fail,1
515130,BBB,2013B,47,1.6785714285714286,1.156417566150561,0.0,0.0,0.0,F,Wales,Lower Than A Level,90-100%,0-35,1,120,N,Fail,1
515161,DDD,2014B,59,1.6388888888888888,1.312636992094872,48.0,48.0,1.0,F,North Region,No Formal quals,Unknown,0-35,0,60,N,Fail,1
515170,DDD,2013B,771,2.5278688524590165,2.742221723847972,74.0,83.0,4.0,F,South East Region,A Level or Equivalent,70-80%,35-55,0,60,N,Fail,1
515203,BBB,2013J,27,1.6875,0.9464847243000455,75.0,75.0,1.0,F,Wales,Lower Than A Level,80-90%,0-35,0,180,N,Fail,1
515247,DDD,2013J,834,2.60625,2.771545690989304,62.0,67.0,2.0,F,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,150,N,Withdrawn,1
515278,CCC,2014B,301,5.472727272727273,9.825994522193076,60.0,60.0,1.0,M,London Region,A Level or Equivalent,20-30%,35-55,0,30,N,Fail,1
515285,FFF,2013J,970,3.3680555555555554,5.351409372182233,93.25,96.0,4.0,M,South East Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,0
515311,BBB,2013B,354,2.6818181818181817,2.6191257262191967,67.0,74.0,2.0,F,West Midlands Region,A Level or Equivalent,20-30%,0-35,1,120,Y,Pass,0
515331,DDD,2014B,219,2.7375,2.3799997340708283,71.5,78.0,2.0,M,South East Region,Lower Than A Level,30-40%,35-55,2,60,N,Fail,1
515417,BBB,2013J,22,1.375,0.7187952884282609,0.0,0.0,0.0,M,Ireland,HE Qualification,0-10%,35-55,0,180,N,Fail,1
515474,BBB,2013B,206,2.942857142857143,2.781333817682268,64.0,64.0,1.0,F,Wales,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,0
515496,GGG,2013J,85,2.5,2.665719528769035,85.0,85.0,1.0,M,South West Region,Lower Than A Level,80-90%,0-35,0,30,N,Pass,0
515497,BBB,2013B,111,2.707317073170732,2.4315005905718428,66.0,66.0,1.0,F,London Region,A Level or Equivalent,0-10%,0-35,0,120,N,Pass,0
515515,CCC,2014B,377,3.77,9.43757266344359,80.0,80.0,1.0,M,South West Region,A Level or Equivalent,70-80%,35-55,0,60,N,Fail,1
515520,DDD,2013J,132,2.75,3.26490037644108,76.5,78.0,2.0,M,Scotland,Lower Than A Level,60-70%,0-35,0,60,Y,Pass,0
515536,FFF,2013J,24,1.6,0.9856107606091623,0.0,0.0,0.0,M,Scotland,A Level or Equivalent,50-60%,0-35,0,120,Y,Fail,1
515574,FFF,2013J,295,3.1382978723404253,3.0851746219545517,68.0,75.0,4.0,M,South East Region,Lower Than A Level,60-70%,35-55,1,60,N,Fail,1
515595,DDD,2013B,534,2.3421052631578947,2.204636473448692,88.0,99.0,4.0,M,Scotland,A Level or Equivalent,0-10%,35-55,1,180,N,Pass,0
515646,BBB,2013J,198,2.6052631578947367,2.962336678450177,77.0,100.0,3.0,F,East Anglian Region,Lower Than A Level,60-70%,0-35,0,60,N,Pass,0
515648,BBB,2014B,68,2.193548387096774,1.514801523604323,0.0,0.0,0.0,F,South East Region,Lower Than A Level,50-60%,0-35,1,60,Y,Withdrawn,1
515676,BBB,2013J,41,1.8636363636363635,1.582507189345124,76.66666666666667,100.0,3.0,F,East Midlands Region,Lower Than A Level,50-60%,0-35,0,60,N,Pass,0
515774,CCC,2014B,305,3.630952380952381,7.734728072734742,67.0,70.0,2.0,M,Scotland,A Level or Equivalent,20-30%,35-55,0,60,N,Pass,0
515774,EEE,2013J,677,3.846590909090909,6.136941050274595,97.0,97.0,1.0,M,Scotland,A Level or Equivalent,20-30%,35-55,0,60,N,Distinction,0
515821,EEE,2013J,283,4.879310344827586,7.497549508928798,64.0,64.0,1.0,M,East Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,N,Fail,1
515833,FFF,2013J,1468,4.0109289617486334,6.83783917726337,81.0,90.0,2.0,M,South Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,0
515844,FFF,2013B,408,2.5660377358490565,2.463732636650354,72.0,72.0,1.0,M,South Region,Lower Than A Level,80-90%,0-35,1,120,N,Fail,1
515857,FFF,2013J,1121,3.4922118380062304,6.012546914992384,96.0,100.0,4.0,M,East Midlands Region,Lower Than A Level,10-20,35-55,0,60,N,Pass,0
515859,FFF,2013J,668,5.178294573643411,10.290658394573136,59.0,62.0,2.0,M,East Midlands Region,Lower Than A Level,20-30%,0-35,0,60,N,Fail,1
515888,FFF,2013J,1887,3.9978813559322033,8.38421804789457,89.5,94.0,4.0,M,East Midlands Region,Lower Than A Level,90-100%,0-35,0,90,N,Pass,0
515903,DDD,2013B,544,2.141732283464567,2.112355557000481,80.75,97.0,4.0,F,North Western Region,A Level or Equivalent,70-80%,0-35,0,120,N,Pass,0
515936,CCC,2014B,50,1.6666666666666667,1.2685406585123122,0.0,0.0,0.0,M,North Western Region,Lower Than A Level,0-10%,0-35,0,180,Y,Withdrawn,1
515938,FFF,2013B,946,3.4151624548736463,6.112251985925877,84.0,90.0,3.0,M,Ireland,HE Qualification,90-100%,0-35,0,90,N,Pass,0
515945,DDD,2013B,562,1.9929078014184398,1.852175613683726,87.75,97.0,4.0,M,London Region,A Level or Equivalent,80-90%,0-35,0,60,N,Distinction,0
515959,BBB,2013B,157,2.5737704918032787,2.5978132880908555,67.5,74.0,2.0,F,London Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,0
515965,FFF,2014B,121,1.890625,1.6047270202510486,70.0,70.0,1.0,M,London Region,HE Qualification,30-40%,35-55,1,120,N,Fail,1
516010,DDD,2013B,471,1.7444444444444445,1.900270638782692,71.66666666666667,75.0,3.0,F,North Region,No Formal quals,Unknown,0-35,0,60,N,Pass,0
516024,CCC,2014B,372,2.547945205479452,3.397934853104511,50.0,50.0,1.0,M,South Region,Lower Than A Level,40-50%,0-35,0,60,N,Pass,0
516047,EEE,2013J,152,5.241379310344827,11.124795896727381,72.0,72.0,1.0,M,North Region,HE Qualification,0-10%,0-35,0,60,N,Withdrawn,1
516057,BBB,2013B,395,3.376068376068376,4.7228835722113365,83.5,85.0,2.0,F,South East Region,A Level or Equivalent,50-60%,0-35,0,60,Y,Pass,0
516095,FFF,2013J,652,3.243781094527363,5.338096442725702,86.0,86.0,1.0,F,Scotland,Lower Than A Level,30-40%,0-35,0,60,N,Pass,0
516165,BBB,2013J,2,2.0,0.0,0.0,0.0,0.0,F,West Midlands Region,Lower Than A Level,40-50%,0-35,0,60,N,Withdrawn,1
516214,BBB,2013J,158,3.6744186046511627,3.1976250877096875,0.0,0.0,0.0,F,London Region,A Level or Equivalent,40-50%,0-35,0,150,N,Withdrawn,1
516222,FFF,2013B,362,2.3506493506493507,3.943278334080952,0.0,0.0,0.0,M,North Region,Lower Than A Level,0-10%,0-35,1,180,N,Withdrawn,1
516238,CCC,2014B,321,3.0,8.728612675865678,87.0,94.0,2.0,M,South West Region,Lower Than A Level,20-30%,0-35,0,60,N,Distinction,0
516238,EEE,2014B,339,3.53125,5.6493187758860754,98.0,98.0,1.0,M,South West Region,Lower Than A Level,20-30%,0-35,0,60,N,Pass,0
516281,DDD,2013B,341,2.2885906040268456,2.746730985788288,76.25,97.0,4.0,M,Scotland,A Level or Equivalent,60-70%,0-35,1,120,N,Fail,1
516318,DDD,2014B,57,2.85,2.412140346794021,98.0,98.0,1.0,M,North Western Region,Lower Than A Level,0-10%,0-35,1,120,N,Fail,1
516364,BBB,2013J,99,2.75,2.6227030767075843,89.66666666666667,100.0,3.0,F,East Anglian Region,Lower Than A Level,70-80%,35-55,0,60,N,Withdrawn,1
516398,DDD,2013B,596,2.2238805970149254,2.729068906111343,60.75,75.0,4.0,M,North Region,HE Qualification,Unknown,35-55,0,60,N,Pass,0
516432,BBB,2013B,562,2.3813559322033897,2.808556808240416,65.0,70.0,2.0,M,London Region,Lower Than A Level,0-10%,35-55,1,195,N,Pass,0
516434,GGG,2013J,89,2.870967741935484,2.5264195413518973,64.0,64.0,1.0,F,East Anglian Region,A Level or Equivalent,90-100%,35-55,0,30,N,Pass,0
516435,FFF,2013B,342,2.9482758620689653,3.8308696426386724,64.0,88.0,2.0,M,Ireland,A Level or Equivalent,10-20,0-35,0,60,N,Fail,1
516447,BBB,2013J,1,1.0,0.0,0.0,0.0,0.0,F,Scotland,Lower Than A Level,30-40%,0-35,2,120,N,Withdrawn,1
516450,DDD,2013B,198,2.2247191011235956,2.1571909817081147,89.0,100.0,4.0,F,East Midlands Region,A Level or Equivalent,80-90%,0-35,1,150,N,Distinction,0
516456,BBB,2013B,80,2.0,1.5525000516123695,70.5,75.0,2.0,F,South West Region,A Level or Equivalent,40-50%,0-35,0,150,N,Pass,0
516475,BBB,2013B,29,1.8125,1.7211914478058508,76.5,85.0,2.0,F,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,0
516495,BBB,2013B,233,2.262135922330097,2.043455191238334,60.5,63.0,2.0,F,South West Region,Lower Than A Level,70-80%,0-35,0,120,N,Fail,1
516496,CCC,2014B,252,2.9302325581395348,4.664738054998483,88.0,96.0,2.0,M,Scotland,Lower Than A Level,70-80%,0-35,0,30,N,Pass,0
516529,BBB,2013B,95,2.0652173913043477,1.7562861562974104,84.5,87.0,2.0,F,Wales,HE Qualification,70-80%,35-55,0,60,N,Distinction,0
516601,BBB,2014B,51,2.3181818181818183,3.1530236982234117,77.66666666666667,100.0,3.0,F,South East Region,Lower Than A Level,70-80%,0-35,0,60,N,Fail,1
516620,FFF,2013J,301,2.5508474576271185,3.2858085362990503,60.0,62.0,2.0,M,South East Region,A Level or Equivalent,50-60%,0-35,0,60,N,Fail,1
516634,FFF,2014B,1845,4.13677130044843,6.069014497247778,87.0,92.0,2.0,F,Scotland,HE Qualification,30-40%,0-35,0,60,N,Pass,0
516653,DDD,2013J,274,2.1746031746031744,2.2201959015523474,65.0,69.0,2.0,M,South West Region,Lower Than A Level,60-70%,0-35,1,60,N,Fail,1
516673,FFF,2013J,160,3.2653061224489797,3.779194745599923,0.0,0.0,0.0,M,South Region,Lower Than A Level,90-100%,0-35,1,120,N,Withdrawn,1
516685,CCC,2014B,350,3.5353535353535355,7.845853098492548,20.0,20.0,1.0,M,West Midlands Region,A Level or Equivalent,10-20,0-35,0,60,N,Withdrawn,1
516726,CCC,2014B,359,2.8492063492063493,6.534912345630917,92.0,92.0,1.0,M,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,60,N,Distinction,0
516728,EEE,2014B,28,4.666666666666667,5.00666222813829,0.0,0.0,0.0,M,South East Region,Lower Than A Level,80-90%,0-35,1,60,N,Fail,1
516770,FFF,2013J,3844,4.39816933638444,8.90753295058062,86.0,100.0,5.0,M,West Midlands Region,Lower Than A Level,0-10%,35-55,1,120,N,Withdrawn,1
516770,FFF,2014B,505,5.872093023255814,12.494513159668415,85.4,100.0,5.0,M,West Midlands Region,Lower Than A Level,0-10%,35-55,2,120,N,Pass,0
516776,BBB,2013B,10,1.6666666666666667,1.2110601416389966,0.0,0.0,0.0,F,East Anglian Region,Lower Than A Level,20-30%,35-55,1,120,N,Fail,1
516841,BBB,2013B,338,2.9911504424778763,3.183370785428887,79.0,82.0,2.0,F,Scotland,Lower Than A Level,60-70%,0-35,1,120,N,Pass,0
516843,DDD,2013B,1425,2.7351247600767756,3.3527965413765464,87.0,98.0,4.0,M,Scotland,A Level or Equivalent,70-80%,35-55,0,120,N,Withdrawn,1
516894,FFF,2014B,24,1.6,0.9856107606091623,0.0,0.0,0.0,M,North Western Region,A Level or Equivalent,30-40%,0-35,1,90,N,Fail,1
516926,BBB,2013J,69,1.9714285714285715,1.444781975933806,86.0,100.0,2.0,M,North Western Region,Lower Than A Level,10-20,0-35,0,60,Y,Fail,1
516946,DDD,2013J,649,2.7735042735042734,3.6505015979027684,92.0,95.0,2.0,M,West Midlands Region,A Level or Equivalent,70-80%,35-55,0,60,N,Fail,1
517000,BBB,2013J,1893,4.053533190578158,4.515985358243565,90.33333333333333,100.0,3.0,F,North Western Region,A Level or Equivalent,10-20,35-55,2,60,N,Distinction,0
517016,BBB,2013J,18,2.5714285714285716,3.3594217189442417,0.0,0.0,0.0,F,South Region,A Level or Equivalent,80-90%,0-35,0,60,Y,Fail,1
517043,BBB,2013B,35,2.9166666666666665,2.466441431158123,65.0,65.0,1.0,F,West Midlands Region,No Formal quals,10-20,0-35,1,120,N,Pass,0
517062,FFF,2013B,804,3.336099585062241,4.151192566404843,71.0,76.0,2.0,F,South Region,A Level or Equivalent,90-100%,0-35,0,60,N,Withdrawn,1
517093,DDD,2013J,1181,2.7211981566820276,2.6027454757335673,92.0,95.0,2.0,M,Scotland,A Level or Equivalent,70-80%,0-35,0,75,N,Distinction,0
517175,BBB,2013B,11,2.2,1.6431676725154984,0.0,0.0,0.0,M,West Midlands Region,Lower Than A Level,0-10%,0-35,1,120,N,Fail,1
517195,FFF,2013B,375,2.8625954198473282,3.7184847178110387,68.0,76.0,2.0,M,London Region,Lower Than A Level,20-30%,0-35,1,120,N,Fail,1
517231,BBB,2013J,2719,5.341846758349705,6.183308536437893,91.66666666666667,100.0,3.0,F,Scotland,A Level or Equivalent,50-60%,35-55,0,60,N,Pass,0
517269,FFF,2013B,6182,7.146820809248555,13.769949911032514,89.5,98.0,4.0,M,Yorkshire Region,Lower Than A Level,0-10%,35-55,1,180,Y,Pass,0
517274,FFF,2014B,478,3.414285714285714,8.261016811912498,74.0,82.0,3.0,M,North Western Region,Lower Than A Level,70-80%,0-35,0,90,N,Pass,0
517277,FFF,2014B,454,3.046979865771812,8.321524979192311,88.0,94.0,2.0,F,Wales,A Level or Equivalent,40-50%,0-35,0,60,Y,Pass,0
517349,FFF,2013B,381,2.760869565217391,2.396939495766681,77.0,78.0,2.0,M,Yorkshire Region,A Level or Equivalent,50-60%,0-35,0,120,N,Withdrawn,1
517349,FFF,2013J,339,3.1682242990654204,2.6474836087593188,78.0909090909091,91.0,11.0,M,Yorkshire Region,A Level or Equivalent,50-60%,0-35,1,150,N,Pass,0
517352,BBB,2013J,256,3.3684210526315788,4.072156202842773,85.66666666666667,100.0,3.0,F,East Anglian Region,Lower Than A Level,60-70%,0-35,0,60,N,Pass,0
517362,FFF,2013B,234,3.25,4.225176052670035,0.0,0.0,1.0,M,South West Region,No Formal quals,30-40%,0-35,1,120,N,Withdrawn,1
517416,DDD,2013J,717,2.9146341463414633,3.3668293793547686,90.5,93.0,2.0,M,Wales,A Level or Equivalent,0-10%,0-35,0,60,N,Pass,0
517474,BBB,2013B,495,3.03680981595092,3.7661415080515055,75.0,77.0,2.0,F,Ireland,Lower Than A Level,30-40%,0-35,0,90,N,Pass,0
517481,FFF,2013J,485,3.6742424242424243,4.6487233938674235,91.66666666666667,100.0,3.0,M,Ireland,Post Graduate Qualification,Unknown,35-55,1,60,N,Fail,1
517486,FFF,2013B,286,3.0105263157894737,5.933128658430694,86.0,86.0,1.0,M,Yorkshire Region,Lower Than A Level,10-20,0-35,0,60,N,Fail,1
517553,BBB,2013J,96,3.096774193548387,4.174165295478665,92.8,100.0,5.0,F,Wales,Lower Than A Level,80-90%,0-35,1,60,N,Withdrawn,1
517569,FFF,2013B,367,2.8897637795275593,3.1046006477246424,83.0,84.0,2.0,M,North Western Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass,0
517571,FFF,2013J,14,2.8,2.4899799195977463,0.0,0.0,0.0,M,South West Region,A Level or Equivalent,80-90%,35-55,1,60,N,Withdrawn,1
517617,BBB,2013B,267,2.870967741935484,2.771068725128067,76.0,82.0,2.0,F,East Midlands Region,A Level or Equivalent,30-40%,0-35,0,120,N,Pass,0
517646,DDD,2013B,835,2.783333333333333,3.2922919336144383,67.75,78.0,4.0,F,Wales,HE Qualification,40-50%,0-35,1,180,N,Pass,0
517679,BBB,2014B,272,2.365217391304348,3.076026243764262,83.33333333333333,100.0,3.0,F,Yorkshire Region,A Level or Equivalent,40-50%,35-55,0,120,N,Distinction,0
517701,BBB,2013B,46,1.9166666666666667,1.8862584696941067,0.0,0.0,0.0,F,Wales,Lower Than A Level,80-90%,0-35,1,120,N,Withdrawn,1
517726,DDD,2013B,54,1.542857142857143,1.0100336960848832,43.0,43.0,1.0,M,West Midlands Region,Lower Than A Level,0-10%,0-35,1,120,N,Withdrawn,1
517731,FFF,2013J,1481,3.6658415841584158,6.710957044361776,66.0,80.0,2.0,F,South West Region,A Level or Equivalent,50-60%,0-35,0,150,N,Pass,0
517778,BBB,2013B,374,3.5961538461538463,3.5568045841580864,79.0,86.0,2.0,F,East Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,N,Distinction,0
517850,FFF,2013B,1450,4.769736842105263,8.375644712675056,84.66666666666667,96.0,3.0,F,North Region,Lower Than A Level,0-10%,0-35,1,210,Y,Fail,1
517864,DDD,2014B,487,2.0991379310344827,2.378401940466851,62.5,65.0,2.0,M,West Midlands Region,A Level or Equivalent,20-30%,0-35,1,120,N,Pass,0
517890,BBB,2013B,404,3.014925373134328,2.94047480853894,74.0,78.0,2.0,F,South West Region,A Level or Equivalent,30-40%,0-35,0,60,N,Distinction,0
517999,CCC,2014B,1307,3.2593516209476308,5.914606375622439,99.0,100.0,2.0,F,North Region,Lower Than A Level,Unknown,35-55,0,40,N,Distinction,0
518029,BBB,2013J,73,1.553191489361702,1.2821264713832434,0.0,0.0,0.0,F,South East Region,Lower Than A Level,80-90%,0-35,1,60,N,Withdrawn,1
518097,DDD,2013B,529,2.449074074074074,2.8361780824584595,61.333333333333336,81.0,3.0,M,Scotland,A Level or Equivalent,10-20,35-55,1,120,Y,Fail,1
518116,CCC,2014B,73,2.0277777777777777,2.9421674334322327,0.0,0.0,0.0,M,South Region,Lower Than A Level,10-20,0-35,0,60,N,Fail,1
518116,EEE,2014B,198,3.0,2.7735009811261455,0.0,0.0,1.0,M,South Region,Lower Than A Level,10-20,0-35,0,60,N,Fail,1
518126,BBB,2013J,95,2.4358974358974357,2.6930209196020565,71.33333333333333,100.0,3.0,F,West Midlands Region,A Level or Equivalent,10-20,0-35,1,120,N,Pass,0
518145,GGG,2014B,112,2.871794871794872,4.758258677397188,69.0,69.0,1.0,F,West Midlands Region,Lower Than A Level,40-50%,35-55,0,30,Y,Pass,0
518155,DDD,2013B,321,1.7833333333333334,1.7947004543016056,53.333333333333336,64.0,3.0,M,London Region,HE Qualification,60-70%,0-35,1,120,N,Withdrawn,1
518189,BBB,2013B,248,2.1196581196581197,2.323650491413921,75.0,75.0,2.0,F,South East Region,Lower Than A Level,10-20,0-35,0,120,N,Pass,0
518194,DDD,2013J,126,2.1724137931034484,2.6828757223473474,0.0,0.0,0.0,F,South West Region,Lower Than A Level,40-50%,0-35,0,60,N,Withdrawn,1
518210,FFF,2014B,1492,5.006711409395973,14.05496504255388,78.0,84.0,4.0,M,South West Region,A Level or Equivalent,70-80%,0-35,0,60,Y,Pass,0
518223,BBB,2013J,159,1.8705882352941177,1.4124298153158896,79.0,100.0,3.0,M,East Anglian Region,Lower Than A Level,10-20,0-35,1,60,Y,Pass,0
518258,BBB,2013J,1536,4.711656441717792,6.789787740088101,76.33333333333333,100.0,3.0,F,South East Region,Lower Than A Level,70-80%,0-35,0,60,N,Distinction,0
518265,DDD,2014B,7,1.75,1.5,0.0,0.0,0.0,M,Scotland,Lower Than A Level,60-70%,0-35,0,60,Y,Withdrawn,1
518288,FFF,2013B,317,4.342465753424658,6.494055354455147,72.0,72.0,1.0,M,North Western Region,A Level or Equivalent,50-60%,0-35,0,120,N,Fail,1
518330,DDD,2014B,13,2.1666666666666665,1.9407902170679516,0.0,0.0,0.0,F,South West Region,A Level or Equivalent,60-70%,0-35,1,90,N,Withdrawn,1
518349,DDD,2013B,1622,3.1192307692307693,3.790925096503234,69.75,86.0,4.0,M,North Region,Lower Than A Level,10-20,0-35,0,60,Y,Pass,0
518359,FFF,2014B,1482,4.45045045045045,7.416692430168055,91.75,100.0,4.0,M,Ireland,Post Graduate Qualification,Unknown,35-55,0,60,N,Distinction,0
518363,CCC,2014B,734,5.689922480620155,13.23808334976003,60.0,60.0,1.0,M,South East Region,HE Qualification,80-90%,0-35,0,150,N,Pass,0
518364,FFF,2013J,1246,3.4043715846994536,5.004697247138845,86.75,92.0,4.0,M,South Region,A Level or Equivalent,70-80%,0-35,0,60,N,Fail,1
518412,FFF,2013B,1010,4.316239316239316,10.048508588459939,91.0,97.0,4.0,F,North Western Region,A Level or Equivalent,60-70%,0-35,0,120,N,Pass,0
518436,DDD,2013B,606,2.433734939759036,3.561191257345675,89.5,97.0,4.0,M,North Region,Lower Than A Level,Unknown,0-35,0,120,N,Pass,0
518451,DDD,2013B,15,3.75,4.272001872658765,0.0,0.0,0.0,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,60,N,Withdrawn,1
518469,BBB,2013B,451,4.295238095238095,5.307693634867382,87.0,89.0,2.0,M,Ireland,Lower Than A Level,40-50%,0-35,0,60,N,Fail,1
518496,BBB,2013J,168,2.074074074074074,2.4787989923437608,93.5,100.0,2.0,F,East Anglian Region,Lower Than A Level,70-80%,35-55,0,60,Y,Pass,0
518544,FFF,2013J,379,2.937984496124031,3.0045588746116705,79.0,88.0,2.0,M,South Region,Lower Than A Level,80-90%,0-35,1,120,N,Pass,0
518661,GGG,2014B,20,1.6666666666666667,0.4923659639173309,0.0,0.0,0.0,F,West Midlands Region,Lower Than A Level,70-80%,0-35,0,30,N,Pass,0
518709,DDD,2013J,112,2.1538461538461537,2.5773113775117635,0.0,0.0,0.0,M,East Midlands Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn,1
518711,BBB,2014B,19,3.1666666666666665,1.6020819787597222,35.0,35.0,1.0,F,North Western Region,A Level or Equivalent,10-20,0-35,2,60,N,Fail,1
518731,DDD,2013J,144,2.938775510204082,3.596341678621173,74.0,96.0,2.0,M,South East Region,A Level or Equivalent,80-90%,0-35,1,60,N,Fail,1
518771,FFF,2013B,304,2.980392156862745,6.132175154210622,45.0,66.0,2.0,M,Wales,Lower Than A Level,20-30%,0-35,1,120,N,Fail,1
518805,EEE,2013J,133,13.3,30.254659879834122,0.0,0.0,0.0,M,South Region,A Level or Equivalent,10-20,0-35,0,30,N,Withdrawn,1
518831,FFF,2013B,5554,5.673135852911134,8.031469512396837,92.75,98.0,4.0,F,South West Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,0
518862,CCC,2014B,193,2.4125,3.271254743204312,77.0,94.0,2.0,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,0
518876,BBB,2013B,124,2.7555555555555555,3.4055806844031453,64.5,68.0,2.0,F,Wales,Lower Than A Level,50-60%,0-35,0,150,N,Pass,0
518879,BBB,2013B,732,3.1016949152542375,2.859518871920179,70.5,76.0,2.0,F,East Midlands Region,Lower Than A Level,60-70%,35-55,0,60,Y,Pass,0
518904,BBB,2013B,169,2.011904761904762,2.1925066669901665,53.0,53.0,1.0,F,South East Region,Lower Than A Level,60-70%,0-35,0,60,N,Fail,1
518906,EEE,2013J,3,1.5,0.7071067811865476,0.0,0.0,0.0,M,North Western Region,Lower Than A Level,70-80%,0-35,0,60,N,Withdrawn,1
518930,FFF,2013J,800,5.839416058394161,12.97238785711129,63.0,86.0,2.0,M,North Western Region,Lower Than A Level,10-20,0-35,1,60,N,Fail,1
518937,FFF,2013J,508,4.660550458715596,5.883467394579363,80.0,80.0,2.0,M,East Midlands Region,Lower Than A Level,90-100%,0-35,0,60,N,Pass,0
518951,DDD,2013J,241,2.1517857142857144,1.7868882884695831,72.5,79.0,2.0,M,Yorkshire Region,Lower Than A Level,30-40%,35-55,0,60,N,Fail,1
518970,BBB,2013B,325,4.391891891891892,7.30137455170716,68.0,71.0,2.0,M,North Western Region,A Level or Equivalent,10-20,0-35,1,120,N,Pass,0
519012,BBB,2013B,123,3.0,2.16794833886788,0.0,0.0,0.0,F,Wales,Lower Than A Level,50-60%,0-35,1,120,N,Fail,1
519078,BBB,2014B,162,2.3142857142857145,2.6184565491512286,86.33333333333333,100.0,3.0,M,East Anglian Region,Lower Than A Level,70-80%,0-35,0,60,N,Pass,0
519084,BBB,2014B,22,2.75,2.1213203435596424,83.0,83.0,1.0,F,Wales,Lower Than A Level,50-60%,0-35,1,60,N,Fail,1
519091,GGG,2013J,107,2.276595744680851,2.1437688030314894,0.0,0.0,0.0,F,West Midlands Region,Lower Than A Level,60-70%,0-35,0,30,N,Distinction,0
519094,DDD,2013B,371,2.8984375,4.420496006212978,65.0,67.0,2.0,F,Scotland,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,0
519100,DDD,2013J,33,2.0625,2.0155644370746373,64.0,64.0,1.0,F,South West Region,HE Qualification,10-20,0-35,0,60,N,Withdrawn,1
